restaurant,items,price,date
McDonald's (BTM Layout),Masala Wedges,104.0,2019-04-17
McDonald's (Arch Mall),McCafe Slice Cakes,105.0,2019-04-17
McDonald's (Arch Mall),Iced splash,94.0,2019-04-17
McDonald's (Brookfields),McCafe Ice Coffee,146.0,2019-04-17
McDonald's (Brookfields),McCafe Lemon Ice Tea,135.0,2019-04-17
McDonald's (Meenakshi Mall),McCafe Strawberry Ice Tea,135.0,2019-04-17
McDonald's (Meenakshi Mall),Chocolate Based,185.0,2019-04-17
Hotel Alpha (Whitefield),Tawa Butter Roti,20.0,2019-04-17
Hotel Alpha (Whitefield),Tawa Roti,15.0,2019-04-17
Chinese Chaska (Whitefield),Paneer Do Pyaza,149.0,2019-04-17
Chinese Chaska (Whitefield),Paneer Hyderabadi,159.0,2019-04-17
Taste Of Nawaab's,Mushroom Matar Masala,180.0,2019-04-17
Taste Of Nawaab's,Palak Paneer,210.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Aloo Paratha,60.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Paneer Paratha,70.0,2019-04-17
Simhapuri Kitchen,Fish Biryani,290.0,2019-04-17
Simhapuri Kitchen,Gongura Chicken Biriyani,265.0,2019-04-17
Le Charcoal,Punjabi Rara Chicken,220.0,2019-04-17
Le Charcoal,Le Charcoal’s Special Chicken Bharta,220.0,2019-04-17
McDonald's (HSR Layout),Chocolate Based,185.0,2019-04-17
McDonald's (HSR Layout),Hot Coffee,156.0,2019-04-17
Lassi Corner,Ultimate Whey Protein Shake,120.0,2019-04-17
Lassi Corner,Vanilla Milkshake,38.0,2019-04-17
McDonald's (BTM Layout),Pizza McPuff,39.0,2019-04-17
McDonald's (Arch Mall),Smoothie,223.0,2019-04-17
McDonald's (Arch Mall),Double Chocolate Frappe,221.0,2019-04-17
McDonald's (Brookfields),McCafe Green Apple Tea,135.0,2019-04-17
McDonald's (Brookfields),McCafe Strawberry Ice Tea,135.0,2019-04-17
McDonald's (Meenakshi Mall),Hot Coffee,156.0,2019-04-17
McDonald's (Meenakshi Mall),Hot Tea,150.0,2019-04-17
Hotel Alpha (Whitefield),Cheese Naan,40.0,2019-04-17
Hotel Alpha (Whitefield),Garlic Naan,40.0,2019-04-17
Chinese Chaska (Whitefield),Paneer Mushroom,159.0,2019-04-17
Taste Of Nawaab's,Paneer Bhurji,180.0,2019-04-17
Taste Of Nawaab's,Paneer Butter Masala,200.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Plain Rice,50.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Ghee Rice,130.0,2019-04-17
Simhapuri Kitchen,Gongura Chicken Biriyani Boneless,285.0,2019-04-17
Simhapuri Kitchen,Guttivanka Biriyani,240.0,2019-04-17
Le Charcoal,Punjabi Rara Mutton,270.0,2019-04-17
Le Charcoal,Home Style Mutton Curry,260.0,2019-04-17
McDonald's (HSR Layout),Hot Tea,150.0,2019-04-17
McDonald's (HSR Layout),McCafe Hot coffee,185.0,2019-04-17
Lassi Corner,Oreo Shake,58.0,2019-04-17
Lassi Corner,Banana Lovers Milkshake,48.0,2019-04-17
McDonald's (BTM Layout),Piri piri,21.0,2019-04-17
McDonald's (BTM Layout),Veg Dips,14.0,2019-04-17
McDonald's (Arch Mall),McCafe Frappe,211.0,2019-04-17
McDonald's (Arch Mall),Oreo Cookie & Cream Shake,179.0,2019-04-17
McDonald's (Brookfields),McCafe Slice Cakes,105.0,2019-04-17
McDonald's (Brookfields),Chocolate Based,185.0,2019-04-17
McDonald's (Meenakshi Mall),McCafe Hot coffee,185.0,2019-04-17
McDonald's (Meenakshi Mall),McCafe Slice Cakes,105.0,2019-04-17
Hotel Alpha (Whitefield),Ajwain Paratha,25.0,2019-04-17
Chinese Chaska (Whitefield),Palak Paneer,159.0,2019-04-17
Taste Of Nawaab's,Paneer Do Pyaaza,180.0,2019-04-17
Taste Of Nawaab's,Paneer Kofta Curry,210.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Jeera Rice,130.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Curd Rice,110.0,2019-04-17
Simhapuri Kitchen,Ulavacharu Chicken Biriyani Boneless,285.0,2019-04-17
Simhapuri Kitchen,Ullipaya Kodi Biryani Boneless,275.0,2019-04-17
Le Charcoal,Dhaba Mutton Roghan Josh,260.0,2019-04-17
Le Charcoal,Mutton Kassa,260.0,2019-04-17
McDonald's (HSR Layout),McCafe Slice Cakes,105.0,2019-04-17
Lassi Corner,Snickers Milkshake,58.0,2019-04-17
McDonald's (BTM Layout),Black Forest McFlurry,119.0,2019-04-17
McDonald's (BTM Layout),Soft Serve Hot Fudge,75.0,2019-04-17
McDonald's (Arch Mall),McCafe Classic Coffee,173.0,2019-04-17
McDonald's (Arch Mall),McCafe Ice Coffee,146.0,2019-04-17
McDonald's (Brookfields),Hot Coffee,156.0,2019-04-17
McDonald's (Brookfields),Hot Tea,150.0,2019-04-17
McDonald's (Meenakshi Mall),Iced splash,94.0,2019-04-17
McDonald's (Meenakshi Mall),Smoothie,223.0,2019-04-17
Hotel Alpha (Whitefield),Aloo Kulcha,50.0,2019-04-17
Hotel Alpha (Whitefield),Aloo Paratha,50.0,2019-04-17
Chinese Chaska (Whitefield),Paneer Handi,159.0,2019-04-17
Chinese Chaska (Whitefield),Paneer Pasanda,199.0,2019-04-17
Taste Of Nawaab's,Paneer Shahi Korma,220.0,2019-04-17
Taste Of Nawaab's,Paneer Tikka Masala,210.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Veg. Pulao,150.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Matar Pulao,150.0,2019-04-17
Simhapuri Kitchen,Avakai Chicken Biryani,250.0,2019-04-17
Simhapuri Kitchen,Avakai Veg. Biryani,215.0,2019-04-17
Le Charcoal,Pita Bread,20.0,2019-04-17
Le Charcoal,Chapati,20.0,2019-04-17
McDonald's (HSR Layout),Iced splash,94.0,2019-04-17
McDonald's (HSR Layout),Smoothie,223.0,2019-04-17
Lassi Corner,Bournvita Milkshake,48.0,2019-04-17
Lassi Corner,Fresh Strawberry Milkshake,58.0,2019-04-17
McDonald's (BTM Layout),Soft Serve Strawberry,75.0,2019-04-17
McDonald's (BTM Layout),McFlurry Choco Crunch,98.0,2019-04-17
McDonald's (Arch Mall),McCafe Ice Tea,135.0,2019-04-17
McDonald's (Arch Mall),Shakes,131.0,2019-04-17
McDonald's (Brookfields),McCafe Hot coffee,185.0,2019-04-17
McDonald's (Brookfields),Iced splash,94.0,2019-04-17
McDonald's (Meenakshi Mall),Double Chocolate Frappe,221.0,2019-04-17
McDonald's (Meenakshi Mall),McCafe Frappe,211.0,2019-04-17
Hotel Alpha (Whitefield),Butter Kulcha,30.0,2019-04-17
Hotel Alpha (Whitefield),Butter Naan,30.0,2019-04-17
Chinese Chaska (Whitefield),Cashew Masala,189.0,2019-04-17
Chinese Chaska (Whitefield),Paneer Mumtaj,199.0,2019-04-17
Taste Of Nawaab's,Shahi Paneer,220.0,2019-04-17
Taste Of Nawaab's,Pepper Bhindi,180.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Biryani Rice,150.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Hyderabadi Veg.  Dum Biryani,160.0,2019-04-17
Simhapuri Kitchen,Chicken Lollipop Biryani,280.0,2019-04-17
Simhapuri Kitchen,Paneer Kaju Biryani,265.0,2019-04-17
Le Charcoal,Butter Chapati,25.0,2019-04-17
Le Charcoal,Tandoori Roti,30.0,2019-04-17
McDonald's (HSR Layout),Double Chocolate Frappe,221.0,2019-04-17
McDonald's (HSR Layout),McCafe Frappe,211.0,2019-04-17
Lassi Corner,Chocolate Fountain Milkshake,58.0,2019-04-17
Lassi Corner,Green Pista Milkshake,68.0,2019-04-17
McDonald's (BTM Layout),McFlurry Oreo,98.0,2019-04-17
McDonald's (BTM Layout),McWings,121.0,2019-04-17
McDonald's (Arch Mall),Fruit Splash,94.0,2019-04-17
McDonald's (Arch Mall),Coke,83.0,2019-04-17
McDonald's (Brookfields),Smoothie,223.0,2019-04-17
McDonald's (Brookfields),Double Chocolate Frappe,221.0,2019-04-17
McDonald's (Meenakshi Mall),Oreo Cookie & Cream Shake,179.0,2019-04-17
McDonald's (Meenakshi Mall),McCafe Classic Coffee,173.0,2019-04-17
Hotel Alpha (Whitefield),Chilli Naan,35.0,2019-04-17
Hotel Alpha (Whitefield),Gobi Paratha,50.0,2019-04-17
Chinese Chaska (Whitefield),Egg Curry,99.0,2019-04-17
Chinese Chaska (Whitefield),Omelette,79.0,2019-04-17
Taste Of Nawaab's,Rajma Masala,170.0,2019-04-17
Taste Of Nawaab's,Taste Of Nawaab's Special Vegetable,220.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Hyderabadi Egg Dum Biryani,165.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Hyderabadi Chicken Dum Biryani,185.0,2019-04-17
Simhapuri Kitchen,Ulavacharu Chicken Biryani,265.0,2019-04-17
Simhapuri Kitchen,Ulavacharu Veg. Biryani,230.0,2019-04-17
Le Charcoal,Tandoori Butter Roti,35.0,2019-04-17
Le Charcoal,Adraki Mirch Ki Roti,40.0,2019-04-17
McDonald's (HSR Layout),Oreo Cookie & Cream Shake,179.0,2019-04-17
McDonald's (HSR Layout),McCafe Classic Coffee,173.0,2019-04-17
Lassi Corner,Butterscotch Milkshake,68.0,2019-04-17
Lassi Corner,Kesar Badam Milkshake,68.0,2019-04-17
McDonald's (Arch Mall),Fanta,83.0,2019-04-17
McDonald's (Arch Mall),Sprite,83.0,2019-04-17
McDonald's (Brookfields),McCafe Frappe,211.0,2019-04-17
McDonald's (Brookfields),McCafe Classic Coffee,173.0,2019-04-17
McDonald's (Meenakshi Mall),McCafe Ice Coffee,146.0,2019-04-17
McDonald's (Meenakshi Mall),McCafe Ice Tea,135.0,2019-04-17
Hotel Alpha (Whitefield),Kashmiri Naan,85.0,2019-04-17
Hotel Alpha (Whitefield),Lachha Paratha,25.0,2019-04-17
Chinese Chaska (Whitefield),Egg Bhurji,89.0,2019-04-17
Chinese Chaska (Whitefield),Kadhai Egg,129.0,2019-04-17
Taste Of Nawaab's,Vegetable Chatpata,170.0,2019-04-17
Taste Of Nawaab's,Hyderabadi Vegetable,170.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Hyderabadi Mutton Dum Biryani,230.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Veg. Thali,135.0,2019-04-17
Simhapuri Kitchen,Chicken Biryani Family Pack,610.0,2019-04-17
Simhapuri Kitchen,Egg Biriyani Family Pack,490.0,2019-04-17
Le Charcoal,Plain Naan,40.0,2019-04-17
Le Charcoal,Butter Naan,45.0,2019-04-17
McDonald's (HSR Layout),McCafe Ice Coffee,146.0,2019-04-17
McDonald's (HSR Layout),McCafe Ice Tea,135.0,2019-04-17
Lassi Corner,Dry Fruit Milkshake,70.0,2019-04-17
Lassi Corner,Cashew & Fig Latte Milkshake,70.0,2019-04-17
McDonald's (Arch Mall),Thums Up,83.0,2019-04-17
McDonald's (Arch Mall),Schweppes Water,38.0,2019-04-17
McDonald's (Brookfields),McCafe Ice Coffee,146.0,2019-04-17
McDonald's (Brookfields),McCafe Ice Tea,135.0,2019-04-17
McDonald's (Meenakshi Mall),Shakes,131.0,2019-04-17
McDonald's (Meenakshi Mall),Fruit Splash,94.0,2019-04-17
Hotel Alpha (Whitefield),Masala Kulcha,60.0,2019-04-17
Hotel Alpha (Whitefield),Meethi Naan,35.0,2019-04-17
Chinese Chaska (Whitefield),Egg Masala,119.0,2019-04-17
Chinese Chaska (Whitefield),Boiled Egg,49.0,2019-04-17
Taste Of Nawaab's,Kadhai Vegetable,170.0,2019-04-17
Taste Of Nawaab's,Kolhapuri Vegetable,170.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Maharaja Thali,185.0,2019-04-17
Simhapuri Kitchen,Family Pack Veg. Biryani,390.0,2019-04-17
Le Charcoal,Garlic Naan,50.0,2019-04-17
McDonald's (HSR Layout),Shakes,131.0,2019-04-17
McDonald's (HSR Layout),Fruit Splash,94.0,2019-04-17
Lassi Corner,Ferrero Rocher Milkshake,80.0,2019-04-17
McDonald's (Arch Mall),McNuggets,292.0,2019-04-17
McDonald's (Brookfields),Shakes,131.0,2019-04-17
McDonald's (Meenakshi Mall),Coke,83.0,2019-04-17
McDonald's (Meenakshi Mall),Fanta,83.0,2019-04-17
Hotel Alpha (Whitefield),Onion Kulcha,50.0,2019-04-17
Hotel Alpha (Whitefield),Onion Paratha,50.0,2019-04-17
Chinese Chaska (Whitefield),Chicken Achari,179.0,2019-04-17
Chinese Chaska (Whitefield),Chicken Hyderabadi,179.0,2019-04-17
Taste Of Nawaab's,Patiala Vegetable,180.0,2019-04-17
Taste Of Nawaab's,Paneer Dilruba,220.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Egg Thali,170.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Chicken Thali,200.0,2019-04-17
Simhapuri Kitchen,Guntur Egg Biriyani,245.0,2019-04-17
Simhapuri Kitchen,Boneless Miriyala Kodi Biriyani,295.0,2019-04-17
Le Charcoal,Lachha Paratha,40.0,2019-04-17
McDonald's (HSR Layout),Coke,83.0,2019-04-17
Lassi Corner,Brownie Mud Milkshake,80.0,2019-04-17
McDonald's (Arch Mall),Salsa Cheesy Masala Wedges,114.0,2019-04-17
McDonald's (Brookfields),Fruit Splash,94.0,2019-04-17
McDonald's (Brookfields),Coke,83.0,2019-04-17
McDonald's (Meenakshi Mall),Sprite,83.0,2019-04-17
McDonald's (Meenakshi Mall),Thums Up,83.0,2019-04-17
Hotel Alpha (Whitefield),Plain Kulcha,25.0,2019-04-17
Hotel Alpha (Whitefield),Plain Naan,25.0,2019-04-17
Chinese Chaska (Whitefield),Chicken Handi,179.0,2019-04-17
Taste Of Nawaab's,Vegetable Maharani,210.0,2019-04-17
Taste Of Nawaab's,Egg Bhurji,60.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Mutton Thali,250.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Plain Curd,50.0,2019-04-17
Simhapuri Kitchen,Pandu Mirchi Gobhi Biriyani,265.0,2019-04-17
Simhapuri Kitchen,Chicken Biriyani with Grilled Chicken,149.0,2019-04-17
Le Charcoal,Pyaaz Mirchi Lachha Paratha,45.0,2019-04-17
Le Charcoal,Pudina Lachha Paratha,45.0,2019-04-17
McDonald's (HSR Layout),Fanta,83.0,2019-04-17
McDonald's (HSR Layout),Sprite,83.0,2019-04-17
Lassi Corner,Triple Chocolate Fudge Milkshake,80.0,2019-04-17
Lassi Corner,Mango Alphonso Milkshake,58.0,2019-04-17
McDonald's (Arch Mall),Mexican cheesy Fries,111.0,2019-04-17
McDonald's (Arch Mall),Chicken Strips,173.0,2019-04-17
McDonald's (Brookfields),Fanta,83.0,2019-04-17
McDonald's (Brookfields),Sprite,83.0,2019-04-17
McDonald's (Meenakshi Mall),Schweppes Water,38.0,2019-04-17
McDonald's (Meenakshi Mall),,292.0,2019-04-17
Hotel Alpha (Whitefield),Pudina Paratha,25.0,2019-04-17
Hotel Alpha (Whitefield),Tandoori Butter Roti,25.0,2019-04-17
Chinese Chaska (Whitefield),Methi Chicken,179.0,2019-04-17
Chinese Chaska (Whitefield),Lasooni Chicken,189.0,2019-04-17
Taste Of Nawaab's,Egg Curry,120.0,2019-04-17
Taste Of Nawaab's,Egg Masala,120.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Plain Papad,30.0,2019-04-17
Simhapuri Kitchen,Chicken Biriyani,149.0,2019-04-17
Simhapuri Kitchen,Chicken Biriyani with Tandoori Chicken,149.0,2019-04-17
Le Charcoal,Onion Cheese Chilli Kulcha,55.0,2019-04-17
Le Charcoal,Amritsari Kulcha,50.0,2019-04-17
McDonald's (HSR Layout),Thums Up,83.0,2019-04-17
McDonald's (HSR Layout),Schweppes Water,38.0,2019-04-17
Lassi Corner,Mango Ice Cream Shake,78.0,2019-04-17
Lassi Corner,Mango Strawberry Ice Cream Shake,88.0,2019-04-17
McDonald's (Arch Mall),Fries,101.0,2019-04-17
McDonald's (Arch Mall),Masala Wedges,104.0,2019-04-17
McDonald's (Brookfields),Thums Up,83.0,2019-04-17
McDonald's (Brookfields),Schweppes Water,38.0,2019-04-17
McDonald's (Meenakshi Mall),Salsa Cheesy Masala Wedges,114.0,2019-04-17
McDonald's (Meenakshi Mall),Mexican cheesy Fries,111.0,2019-04-17
Hotel Alpha (Whitefield),Tandoori Roti,20.0,2019-04-17
Hotel Alpha (Whitefield),Paneer Kulcha,60.0,2019-04-17
Chinese Chaska (Whitefield),Chicken Maratha,179.0,2019-04-17
Chinese Chaska (Whitefield),Chicken Kali Mirch,169.0,2019-04-17
Taste Of Nawaab's,Angara Murgh,220.0,2019-04-17
Taste Of Nawaab's,Chicken Masala,190.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Masala Papad,50.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Green Salad,70.0,2019-04-17
Simhapuri Kitchen,Veg. Dum Biriyani,149.0,2019-04-17
Simhapuri Kitchen,Veg. Guthivankaya,149.0,2019-04-17
Le Charcoal,Plain Rice,80.0,2019-04-17
Le Charcoal,Jeera Rice,110.0,2019-04-17
McDonald's (HSR Layout),,292.0,2019-04-17
McDonald's (HSR Layout),Salsa Cheesy Masala Wedges,114.0,2019-04-17
Lassi Corner,Dry Fruit Ice Cream Shake,99.0,2019-04-17
Lassi Corner,Strawberry Ice Cream Shake,78.0,2019-04-17
McDonald's (Arch Mall),Pizza McPuff,39.0,2019-04-17
McDonald's (Arch Mall),Piri piri,21.0,2019-04-17
McDonald's (Brookfields),Oreo Cookie & Cream Shake,179.0,2019-04-17
McDonald's (Brookfields),,292.0,2019-04-17
McDonald's (Meenakshi Mall),Chicken Strips,173.0,2019-04-17
McDonald's (Meenakshi Mall),McWings,121.0,2019-04-17
Hotel Alpha (Whitefield),Paneer Paratha,60.0,2019-04-17
Hotel Alpha (Whitefield),Chicken Keema Kulcha,85.0,2019-04-17
Chinese Chaska (Whitefield),Chicken Masala,159.0,2019-04-17
Chinese Chaska (Whitefield),Chicken Punjabi,169.0,2019-04-17
Taste Of Nawaab's,Butter Chicken,210.0,2019-04-17
Taste Of Nawaab's,Chicken Chettinad,220.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Boondi Raita,80.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Mixed Vegetable Raita,80.0,2019-04-17
Simhapuri Kitchen,Butter Milk,40.0,2019-04-17
Simhapuri Kitchen,Fresh Lime Water,45.0,2019-04-17
Le Charcoal,Ghee Rice,110.0,2019-04-17
Le Charcoal,Veg. Pulao,160.0,2019-04-17
McDonald's (HSR Layout),Mexican cheesy Fries,111.0,2019-04-17
McDonald's (HSR Layout),Chicken Strips,173.0,2019-04-17
Lassi Corner,Choco Nutty Ice Cream Shake,88.0,2019-04-17
Lassi Corner,Rock Island Coffee,58.0,2019-04-17
McDonald's (Arch Mall),Veg Dips,14.0,2019-04-17
McDonald's (Arch Mall),McCafe Pastry,201.0,2019-04-17
McDonald's (Brookfields),Mexican cheesy Fries,111.0,2019-04-17
McDonald's (Brookfields),Chicken Strips,173.0,2019-04-17
McDonald's (Meenakshi Mall),Fries,101.0,2019-04-17
McDonald's (Meenakshi Mall),Masala Wedges,104.0,2019-04-17
Hotel Alpha (Whitefield),Chicken Keema Paratha,85.0,2019-04-17
Hotel Alpha (Whitefield),Basmati Rice,90.0,2019-04-17
Chinese Chaska (Whitefield),Chicken Do Pyaaza,169.0,2019-04-17
Chinese Chaska (Whitefield),Butter Chicken,179.0,2019-04-17
Taste Of Nawaab's,Chicken Do Pyaaza,210.0,2019-04-17
Taste Of Nawaab's,Chicken Fry,210.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Sweet Lassi,55.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Buttermilk,45.0,2019-04-17
Simhapuri Kitchen,Masala Buttermilk,45.0,2019-04-17
Le Charcoal,Corn Pulao,140.0,2019-04-17
Le Charcoal,Peas Pulao,140.0,2019-04-17
McDonald's (HSR Layout),McWings,121.0,2019-04-17
McDonald's (HSR Layout),Fries,101.0,2019-04-17
Lassi Corner,8 PM Coffee,58.0,2019-04-17
Lassi Corner,KitKat Coffee,68.0,2019-04-17
McDonald's (Arch Mall),McCafe Slice Cake,105.0,2019-04-17
McDonald's (Arch Mall),McCafe Muffins,103.0,2019-04-17
McDonald's (Brookfields),McWings,121.0,2019-04-17
McDonald's (Brookfields),Fries,101.0,2019-04-17
McDonald's (Meenakshi Mall),Pizza McPuff,39.0,2019-04-17
McDonald's (Meenakshi Mall),Piri piri,21.0,2019-04-17
Hotel Alpha (Whitefield),Curd Rice,110.0,2019-04-17
Hotel Alpha (Whitefield),Jeera Rice,120.0,2019-04-17
Chinese Chaska (Whitefield),Chicken Kolhapuri,169.0,2019-04-17
Chinese Chaska (Whitefield),Kadhai Chicken,169.0,2019-04-17
Taste Of Nawaab's,Handi Chicken,230.0,2019-04-17
Taste Of Nawaab's,Hyderabadi Chicken,210.0,2019-04-17
Punjabi Tasty Khana (Kundanahalli),Jal Jeera,55.0,2019-04-17
Simhapuri Kitchen,Lassi (sweet/salt),50.0,2019-04-17
Le Charcoal,Tawa Veg. Biryani,160.0,2019-04-17
Le Charcoal,Egg Biryani,170.0,2019-04-17
McDonald's (HSR Layout),Masala Wedges,104.0,2019-04-17
McDonald's (HSR Layout),Pizza McPuff,39.0,2019-04-17
Lassi Corner,Coffee Italia,68.0,2019-04-17
Lassi Corner,Free Love Coffee,89.0,2019-04-17
McDonald's (Arch Mall),Black Forest McFlurry,119.0,2019-04-17
McDonald's (Arch Mall),Soft Serve Hot Fudge,75.0,2019-04-17
McDonald's (Brookfields),Pizza McPuff,39.0,2019-04-17
McDonald's (Brookfields),Masala Wedges,104.0,2019-04-17
McDonald's (Meenakshi Mall),Veg Dips,14.0,2019-04-17
McDonald's (Meenakshi Mall),McCafe Pastry,201.0,2019-04-17
Hotel Alpha (Whitefield),Kashmiri Pulao,150.0,2019-04-17
Hotel Alpha (Whitefield),Veg. Pulao,140.0,2019-04-17
Chinese Chaska (Whitefield),Boneless Chicken Keema Masala,189.0,2019-04-17
Chinese Chaska (Whitefield),Boneless Murgh Taka Tak,189.0,2019-04-17
Taste Of Nawaab's,Chicken Kali Mirch,210.0,2019-04-17
Taste Of Nawaab's,Kolhapuri Chicken,210.0,2019-04-17
Le Charcoal,Chicken Dum Biryani,190.0,2019-04-17
Le Charcoal,Tawa Mutton Biryani,250.0,2019-04-17
McDonald's (HSR Layout),Piri piri,21.0,2019-04-17
McDonald's (HSR Layout),Veg Dips,14.0,2019-04-17
Lassi Corner,Rooh Afza On Rocks,38.0,2019-04-17
Lassi Corner,Mint Lime Crusher,58.0,2019-04-17
McDonald's (Arch Mall),Soft Serve Strawberry,75.0,2019-04-17
McDonald's (Arch Mall),McFlurry Choco Crunch,98.0,2019-04-17
McDonald's (Brookfields),Piri piri,21.0,2019-04-17
McDonald's (Brookfields),Veg Dips,14.0,2019-04-17
McDonald's (Meenakshi Mall),McCafe Slice Cake,105.0,2019-04-17
McDonald's (Meenakshi Mall),McCafe Muffins,103.0,2019-04-17
Hotel Alpha (Whitefield),Peas Pulao,130.0,2019-04-17
Hotel Alpha (Whitefield),Veg. Biryani,150.0,2019-04-17
Chinese Chaska (Whitefield),Chicken Bhuna (Semi Gravy),189.0,2019-04-17
Chinese Chaska (Whitefield),Tawa Murg Khurchan (Dry),189.0,2019-04-17
Taste Of Nawaab's,Chicken Pepper Dry,210.0,2019-04-17
Taste Of Nawaab's,Chicken Shahi Korma,230.0,2019-04-17
Le Charcoal,Pineapple Raita,50.0,2019-04-17
Le Charcoal,Boondi Raita,50.0,2019-04-17
McDonald's (HSR Layout),McCafe Pastry,201.0,2019-04-17
McDonald's (HSR Layout),McCafe Slice Cake,105.0,2019-04-17
Lassi Corner,Rose Milk,58.0,2019-04-17
Lassi Corner,Jal Jeera,29.0,2019-04-17
McDonald's (Arch Mall),McFlurry Oreo,98.0,2019-04-17
McDonald's (Brookfields),Salsa Cheesy Masala Wedges,114.0,2019-04-17
McDonald's (Meenakshi Mall),Black Forest McFlurry,119.0,2019-04-17
McDonald's (Meenakshi Mall),Soft Serve Hot Fudge,75.0,2019-04-17
Hotel Alpha (Whitefield),Mushroom Biryani,170.0,2019-04-17
Hotel Alpha (Whitefield),Paneer Biryani,170.0,2019-04-17
Chinese Chaska (Whitefield),Boneless  Butter Chicken,189.0,2019-04-17
Chinese Chaska (Whitefield),Jeera Chicken,189.0,2019-04-17
Taste Of Nawaab's,Chicken Sukka,210.0,2019-04-17
Taste Of Nawaab's,Chicken Tikka Masala,220.0,2019-04-17
Le Charcoal,Mixed Vegetable Raita,50.0,2019-04-17
Le Charcoal,Roasted Papad,30.0,2019-04-17
McDonald's (HSR Layout),McCafe Muffins,103.0,2019-04-17
McDonald's (HSR Layout),Black Forest McFlurry,119.0,2019-04-17
Lassi Corner,Jal Jeera Soda,37.0,2019-04-17
Lassi Corner,Ginger Lime,37.0,2019-04-17
McDonald's (Brookfields),McCafe Pastry,201.0,2019-04-17
McDonald's (Brookfields),McCafe Slice Cake,105.0,2019-04-17
McDonald's (Meenakshi Mall),Soft Serve Strawberry,75.0,2019-04-17
McDonald's (Meenakshi Mall),McFlurry Choco Crunch,98.0,2019-04-17
Hotel Alpha (Whitefield),Paneer Peas Biryani,170.0,2019-04-17
Hotel Alpha (Whitefield),Paneer Mushroom Biryani,170.0,2019-04-17
Chinese Chaska (Whitefield),Boneless Murgh Jalfrezi,189.0,2019-04-17
Chinese Chaska (Whitefield),Boneless Chicken Tikka Masala,189.0,2019-04-17
Taste Of Nawaab's,Kadhai Chicken,210.0,2019-04-17
Taste Of Nawaab's,Methi Chicken,210.0,2019-04-17
Le Charcoal,Masala Papad,40.0,2019-04-17
Le Charcoal,Plain Curd,30.0,2019-04-17
McDonald's (HSR Layout),Soft Serve Hot Fudge,75.0,2019-04-17
McDonald's (HSR Layout),Soft Serve Strawberry,75.0,2019-04-17
Lassi Corner,Ginger Lime Soda,37.0,2019-04-17
Lassi Corner,Fresh Lime Soda,37.0,2019-04-17
McDonald's (Brookfields),McCafe Muffins,103.0,2019-04-17
McDonald's (Brookfields),Black Forest McFlurry,119.0,2019-04-17
McDonald's (Meenakshi Mall),McFlurry Oreo,98.0,2019-04-17
McDonald's (Meenakshi Mall),McWings,121.0,2019-04-17
Hotel Alpha (Whitefield),Alpha Special Boneless Biryani,230.0,2019-04-17
Hotel Alpha (Whitefield),Egg Biryani,160.0,2019-04-17
Chinese Chaska (Whitefield),Boneless Murgh Lababdar,189.0,2019-04-17
Chinese Chaska (Whitefield),Murg Mumtaj,199.0,2019-04-17
Taste Of Nawaab's,Mughlai Chicken,230.0,2019-04-17
Taste Of Nawaab's,Murgh Dhaniya,210.0,2019-04-17
Le Charcoal,Gajar ka Halwa,90.0,2019-04-17
Le Charcoal,Kesaria Firni,90.0,2019-04-17
McDonald's (HSR Layout),McFlurry Choco Crunch,98.0,2019-04-17
McDonald's (HSR Layout),McFlurry Oreo,98.0,2019-04-17
Lassi Corner,Fresh Lime Juice,27.0,2019-04-17
McDonald's (Brookfields),Soft Serve Hot Fudge,75.0,2019-04-17
McDonald's (Brookfields),Soft Serve Strawberry,75.0,2019-04-17
Hotel Alpha (Whitefield),Chicken Biryani,185.0,2019-04-17
Hotel Alpha (Whitefield),Chicken Tikka Biryani,220.0,2019-04-17
Chinese Chaska (Whitefield),Murg Patiala,199.0,2019-04-17
